first_slp1,second_slp1,result_slp1,first_iast,second_iast,result_iast,category,sandhi_name,sutra
n,W,Mz W,n,ṭh,ṃṣ ṭh,hal-sandhi (consonant),naSCavi+zwutva (n→Mz),8.3.7 + 8.4.41
n,q,R q,n,ḍ,ṇ ḍ,hal-sandhi (consonant),zwutva,8.4.41 zwunA zwuH
n,Q,R Q,n,ḍh,ṇ ḍh,hal-sandhi (consonant),zwutva,8.4.41 zwunA zwuH
n,t,Ms t,n,t,ṃs t,hal-sandhi (consonant),naSCavi (n→M+sAgama),8.3.7 naSCavyapraSAn + 8.3.23
n,T,Ms T,n,th,ṃs th,hal-sandhi (consonant),naSCavi (n→M+sAgama),8.3.7 naSCavyapraSAn + 8.3.23
n,l,~l l,n,l,l l,hal-sandhi (consonant),"parasavarRa (latva, anunAsika l)",8.4.60 torli
n,S,Y S,n,ś,ñ ś,hal-sandhi (consonant),Scutva,8.4.40 (nkAra); cf. 8.4.63
n,l,Ml l,n,l,ṃl l,hal-sandhi (consonant),"parasavarRa (latva, anunAsika l)",8.4.60 torli
n,S,c C,n,ś,c ch,hal-sandhi (consonant),Scutva,8.4.40 (nkAra); cf. 8.4.63
n,h,d D,n,h,d dh,hal-sandhi (consonant),n-sandhi (anya),8.3–8.4
n,N,n N,n,ṅ,n ṅ,hal-sandhi (consonant),prakftiBAva (no change),—
n,Y,n Y,n,ñ,n ñ,hal-sandhi (consonant),prakftiBAva (no change),—
n,R,n R,n,ṇ,n ṇ,hal-sandhi (consonant),prakftiBAva (no change),—
n,n,n n,n,n,n n,hal-sandhi (consonant),prakftiBAva (no change),—
n,m,n m,n,m,n m,hal-sandhi (consonant),prakftiBAva (no change),—
m,k,M k,m,k,ṃ k,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,K,M K,m,kh,ṃ kh,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,g,M g,m,g,ṃ g,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,G,M G,m,gh,ṃ gh,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,N,M N,m,ṅ,ṃ ṅ,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,c,M c,m,c,ṃ c,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,C,M C,m,ch,ṃ ch,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,j,M j,m,j,ṃ j,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,J,M J,m,jh,ṃ jh,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,Y,M Y,m,ñ,ṃ ñ,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,w,M w,m,ṭ,ṃ ṭ,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,W,M W,m,ṭh,ṃ ṭh,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,q,M q,m,ḍ,ṃ ḍ,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,Q,M Q,m,ḍh,ṃ ḍh,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,R,M R,m,ṇ,ṃ ṇ,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,t,M t,m,t,ṃ t,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,T,M T,m,th,ṃ th,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,d,M d,m,d,ṃ d,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,D,M D,m,dh,ṃ dh,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,n,M n,m,n,ṃ n,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,p,M p,m,p,ṃ p,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,P,M P,m,ph,ṃ ph,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,b,M b,m,b,ṃ b,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,B,M B,m,bh,ṃ bh,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,m,M m,m,m,ṃ m,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,y,M y,m,y,ṃ y,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,r,M r,m,r,ṃ r,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,l,M l,m,l,ṃ l,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,v,M v,m,v,ṃ v,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,S,M S,m,ś,ṃ ś,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,z,M z,m,ṣ,ṃ ṣ,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,s,M s,m,s,ṃ s,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
m,h,M h,m,h,ṃ h,hal-sandhi (consonant),anusvAra,8.3.23 mo_nusvAraH
k,g,g g,k,g,g g,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,G,g G,k,gh,g gh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,N,N N,k,ṅ,ṅ ṅ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
k,j,g j,k,j,g j,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,J,g J,k,jh,g jh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,Y,N Y,k,ñ,ṅ ñ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
k,q,g q,k,ḍ,g ḍ,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,Q,g Q,k,ḍh,g ḍh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,R,N R,k,ṇ,ṅ ṇ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
k,d,g d,k,d,g d,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,D,g D,k,dh,g dh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,n,N n,k,n,ṅ n,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
k,b,g b,k,b,g b,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,B,g B,k,bh,g bh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,m,N m,k,m,ṅ m,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
k,y,g y,k,y,g y,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,r,g r,k,r,g r,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,l,g l,k,l,g l,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,v,g v,k,v,g v,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
k,h,g G,k,h,g gh,hal-sandhi (consonant),jaStva+pUrvasavarRa (hakAra),8.2.39 + 8.4.62 Jayo ho_nyatarasyAm
w,g,q g,ṭ,g,ḍ g,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,G,q G,ṭ,gh,ḍ gh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,N,R N,ṭ,ṅ,ṇ ṅ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
w,j,q j,ṭ,j,ḍ j,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,J,q J,ṭ,jh,ḍ jh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,Y,R Y,ṭ,ñ,ṇ ñ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
w,q,q q,ṭ,ḍ,ḍ ḍ,hal-sandhi (consonant),zwutva,8.4.41 zwunA zwuH
w,Q,q Q,ṭ,ḍh,ḍ ḍh,hal-sandhi (consonant),zwutva,8.4.41 zwunA zwuH
w,R,R R,ṭ,ṇ,ṇ ṇ,hal-sandhi (consonant),zwutva,8.4.41 zwunA zwuH
w,d,q d,ṭ,d,ḍ d,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,D,q D,ṭ,dh,ḍ dh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,n,R n,ṭ,n,ṇ n,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
w,b,q b,ṭ,b,ḍ b,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,B,q B,ṭ,bh,ḍ bh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,m,R m,ṭ,m,ṇ m,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
w,y,q y,ṭ,y,ḍ y,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,r,q r,ṭ,r,ḍ r,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,l,q l,ṭ,l,ḍ l,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,v,q v,ṭ,v,ḍ v,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
w,h,q Q,ṭ,h,ḍ ḍh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,g,b g,p,g,b g,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,G,b G,p,gh,b gh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,N,m N,p,ṅ,m ṅ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
p,j,b j,p,j,b j,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,J,b J,p,jh,b jh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,Y,m Y,p,ñ,m ñ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
p,q,b q,p,ḍ,b ḍ,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,Q,b Q,p,ḍh,b ḍh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,R,m R,p,ṇ,m ṇ,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
p,d,b d,p,d,b d,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,D,b D,p,dh,b dh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,n,m n,p,n,m n,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
p,b,b b,p,b,b b,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,B,b B,p,bh,b bh,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,m,m m,p,m,m m,hal-sandhi (consonant),anunAsika,8.4.45 yaro_nunAsike_nunAsiko vA
p,y,b y,p,y,b y,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,r,b r,p,r,b r,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,l,b l,p,l,b l,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,v,b v,p,v,b v,hal-sandhi (consonant),jaStva,8.2.39 JalAM jaSo_nte
p,h,b B,p,h,b bh,hal-sandhi (consonant),jaStva+pUrvasavarRa (hakAra),8.2.39 + 8.4.62 Jayo ho_nyatarasyAm
m,a,m a,m,a,m a,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,A,m A,m,ā,m ā,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,i,m i,m,i,m i,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,I,m I,m,ī,m ī,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,u,m u,m,u,m u,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,U,m U,m,ū,m ū,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,f,m f,m,ṛ,m ṛ,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,F,m F,m,ṝ,m ṝ,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,x,m x,m,ḷ,m ḷ,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,e,m e,m,e,m e,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,E,m E,m,ai,m ai,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,o,m o,m,o,m o,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
m,O,m O,m,au,m au,hal+ac boundary,prakfti-BAva (m before ac),8.3.23 mo 'nusvAraH (hali eva; before ac m unchanged)
