code,gana,gana_name,dhatu_slp1,dhatu_iast,dhatu_deva,artha_slp1,artha_iast,artha_deva
01.0833,1,bhvādi,rahi~,rahi,रहि,gatO,gatau,गतौ
01.0834,1,bhvādi,dfha~,dṛha,दृह,vfdDO,vṛddhau,वृद्धौ
01.0835,1,bhvādi,dfhi~,dṛhi,दृहि,vfdDO,vṛddhau,वृद्धौ
01.0836,1,bhvādi,bfha~,bṛha,बृह,vfdDO,vṛddhau,वृद्धौ
01.0837,1,bhvādi,bfhi~,bṛhi,बृहि,vfdDO Sabde ca,vṛddhau śabde ca,वृद्धौ शब्दे च
01.0838,1,bhvādi,tuhi~r,tuhir,तुहिर्,ardane,ardane,अर्दने
01.0839,1,bhvādi,duhi~r,duhir,दुहिर्,ardane,ardane,अर्दने
01.0840,1,bhvādi,uhi~r,uhir,उहिर्,ardane,ardane,अर्दने
01.0841,1,bhvādi,arha~,arha,अर्ह,pUjAyAm,pūjāyām,पूजायाम्
01.0842,1,bhvādi,dyuta~\,dyuta,द्युत,dIptO,dīptau,दीप्तौ
01.0843,1,bhvādi,SvitA~\,śvitā,श्विता,varRe,varṇe,वर्णे
01.0844,1,bhvādi,YimidA~\,ñimidā,ञिमिदा,snehane,snehane,स्नेहने
01.0845,1,bhvādi,YizvidA~\,ñiṣvidā,ञिष्विदा,snehanamocanayoH gAtraprasravaRe ca,snehanamocanayoḥ gātraprasravaṇe ca,स्नेहनमोचनयोः गात्रप्रस्रवणे च
01.0846,1,bhvādi,YikzvidA~\,ñikṣvidā,ञिक्ष्विदा,snehanamocanayoH,snehanamocanayoḥ,स्नेहनमोचनयोः
01.0847,1,bhvādi,ruca~\,ruca,रुच,dIptAvaBiprItO ca,dīptāvabhiprītau ca,दीप्तावभिप्रीतौ च
01.0848,1,bhvādi,Guwa~\,ghuṭa,घुट,parivartane,parivartane,परिवर्तने
01.0849,1,bhvādi,ruwa~\,ruṭa,रुट,pratiGAte,pratighāte,प्रतिघाते
01.0850,1,bhvādi,luwa~\,luṭa,लुट,pratiGAte,pratighāte,प्रतिघाते
01.0851,1,bhvādi,luWa~\,luṭha,लुठ,pratiGAte,pratighāte,प्रतिघाते
01.0852,1,bhvādi,vfha~,vṛha,वृह,vfdDO,vṛddhau,वृद्धौ
01.0853,1,bhvādi,SuBa~\,śubha,शुभ,dIptO,dīptau,दीप्तौ
01.0854,1,bhvādi,kzuBa~\,kṣubha,क्षुभ,saYcalane,sañcalane,सञ्चलने
01.0855,1,bhvādi,RaBa~\,ṇabha,णभ,hiMsAyAm aBAve ca,hiṃsāyām abhāve ca,हिंसायाम् अभावे च
01.0856,1,bhvādi,tuBa~\,tubha,तुभ,hiMsAyAm,hiṃsāyām,हिंसायाम्
01.0857,1,bhvādi,sransu~\,sransu,स्रन्सु,avasraMsane,avasraṃsane,अवस्रंसने
01.0858,1,bhvādi,Dvansu~\,dhvansu,ध्वन्सु,avasraMsane gatO ca,avasraṃsane gatau ca,अवस्रंसने गतौ च
01.0859,1,bhvādi,Bransu~\,bhransu,भ्रन्सु,avasraMsane,avasraṃsane,अवस्रंसने
01.0860,1,bhvādi,BranSu~\,bhranśu,भ्रन्शु,avasraMsane,avasraṃsane,अवस्रंसने
01.0861,1,bhvādi,sranBu~\,sranbhu,स्रन्भु,viSvAse,viśvāse,विश्वासे
01.0862,1,bhvādi,vftu~\,vṛtu,वृतु,vartane,vartane,वर्तने
01.0863,1,bhvādi,vfDu~\,vṛdhu,वृधु,vfdDO,vṛddhau,वृद्धौ
01.0864,1,bhvādi,SfDu~\,śṛdhu,शृधु,undane SabdakutsAyAm ca,undane śabdakutsāyām ca,उन्दने शब्दकुत्सायाम् च
01.0865,1,bhvādi,syandU~\,syandū,स्यन्दू,prasravaRe,prasravaṇe,प्रस्रवणे
01.0866,1,bhvādi,kfpU~\,kṛpū,कृपू,sAmarTye,sāmarthye,सामर्थ्ये
01.0867,1,bhvādi,Gawa~\,ghaṭa,घट,cezwAyAm,ceṣṭāyām,चेष्टायाम्
01.0868,1,bhvādi,vyaTa~\,vyatha,व्यथ,BayasaYcalanayoH,bhayasañcalanayoḥ,भयसञ्चलनयोः
01.0869,1,bhvādi,praTa~\,pratha,प्रथ,praKyAne,prakhyāne,प्रख्याने
01.0870,1,bhvādi,prasa~\,prasa,प्रस,vistAre,vistāre,विस्तारे
01.0871,1,bhvādi,mrada~\,mrada,म्रद,mardane,mardane,मर्दने
01.0872,1,bhvādi,sKada~\,skhada,स्खद,sKadane,skhadane,स्खदने
01.0873,1,bhvādi,kzaji~\,kṣaji,क्षजि,gatidAnayoH,gatidānayoḥ,गतिदानयोः
01.0874,1,bhvādi,dakza~\,dakṣa,दक्ष,gatihiMsanaSAsanavfdDiSIGrArTezu,gatihiṃsanaśāsanavṛddhiśīghrārtheṣu,गतिहिंसनशासनवृद्धिशीघ्रार्थेषु
01.0875,1,bhvādi,kfpa~\,kṛpa,कृप,kfpAyAM gatO ca,kṛpāyāṃ gatau ca,कृपायां गतौ च
01.0876,1,bhvādi,krapa~\,krapa,क्रप,kfpAyAM gatO ca,kṛpāyāṃ gatau ca,कृपायां गतौ च
01.0877,1,bhvādi,vfhi~,vṛhi,वृहि,vfdDO Sabde ca,vṛddhau śabde ca,वृद्धौ शब्दे च
01.0878,1,bhvādi,kadi~\,kadi,कदि,vEklavye,vaiklavye,वैक्लव्ये
01.0879,1,bhvādi,kradi~\,kradi,क्रदि,vEklavye,vaiklavye,वैक्लव्ये
01.0880,1,bhvādi,kladi~\,kladi,क्लदि,vEklavye,vaiklavye,वैक्लव्ये
01.0881,1,bhvādi,kada~\,kada,कद,vEklavye,vaiklavye,वैक्लव्ये
01.0882,1,bhvādi,krada~\,krada,क्रद,vEklavye,vaiklavye,वैक्लव्ये
01.0883,1,bhvādi,klada~\,klada,क्लद,vEklavye,vaiklavye,वैक्लव्ये
01.0884,1,bhvādi,YitvarA~\,ñitvarā,ञित्वरा,samBrame,sambhrame,सम्भ्रमे
01.0885,1,bhvādi,jvara~,jvara,ज्वर,roge,roge,रोगे
01.0886,1,bhvādi,gaqa~,gaḍa,गड,secane,secane,सेचने
01.0887,1,bhvādi,heqa~,heḍa,हेड,vezwane,veṣṭane,वेष्टने
01.0888,1,bhvādi,vawa~,vaṭa,वट,pariBAzaRe,paribhāṣaṇe,परिभाषणे
01.0889,1,bhvādi,Bawa~,bhaṭa,भट,pariBAzaRe,paribhāṣaṇe,परिभाषणे
01.0890,1,bhvādi,Rawa~,ṇaṭa,णट,nfttO gatO ca,nṛttau gatau ca,नृत्तौ गतौ च
01.0891,1,bhvādi,zwaka~,ṣṭaka,ष्टक,pratiGAte,pratighāte,प्रतिघाते
01.0892,1,bhvādi,caka~,caka,चक,tfptO,tṛptau,तृप्तौ
01.0893,1,bhvādi,kaKe~,kakhe,कखे,hasane,hasane,हसने
01.0894,1,bhvādi,rage~,rage,रगे,SaNkAyAm,śaṅkāyām,शङ्कायाम्
01.0895,1,bhvādi,lage~,lage,लगे,saNge,saṅge,सङ्गे
01.0896,1,bhvādi,hrage~,hrage,ह्रगे,saMvaraRe,saṃvaraṇe,संवरणे
01.0897,1,bhvādi,hlage~,hlage,ह्लगे,saMvaraRe,saṃvaraṇe,संवरणे
01.0898,1,bhvādi,zage~,ṣage,षगे,saMvaraRe,saṃvaraṇe,संवरणे
01.0899,1,bhvādi,zwage~,ṣṭage,ष्टगे,saMvaraRe,saṃvaraṇe,संवरणे
01.0900,1,bhvādi,kage~,kage,कगे,anekArTAH,anekārthāḥ,अनेकार्थाः
01.0901,1,bhvādi,aka~,aka,अक,kuwilAyAM gatO,kuṭilāyāṃ gatau,कुटिलायां गतौ
01.0902,1,bhvādi,aga~,aga,अग,kuwilAyAM gatO,kuṭilāyāṃ gatau,कुटिलायां गतौ
01.0903,1,bhvādi,kaRa~,kaṇa,कण,gatO Sabde ca,gatau śabde ca,गतौ शब्दे च
01.0904,1,bhvādi,raRa~,raṇa,रण,gatO Sabde ca,gatau śabde ca,गतौ शब्दे च
01.0905,1,bhvādi,caRa~,caṇa,चण,dAne gatO ca,dāne gatau ca,दाने गतौ च
01.0906,1,bhvādi,SaRa~,śaṇa,शण,dAne gatO ca,dāne gatau ca,दाने गतौ च
01.0907,1,bhvādi,SraRa~,śraṇa,श्रण,dAne gatO ca,dāne gatau ca,दाने गतौ च
01.0908,1,bhvādi,SraTa~,śratha,श्रथ,hiMsAyAm,hiṃsāyām,हिंसायाम्
01.0909,1,bhvādi,zWage~,ṣṭhage,ष्ठगे,saMvaraRe,saṃvaraṇe,संवरणे
01.0910,1,bhvādi,SlaTa~,ślatha,श्लथ,hiMsAyAm,hiṃsāyām,हिंसायाम्
01.0911,1,bhvādi,knaTa~,knatha,क्नथ,hiMsAyAm,hiṃsāyām,हिंसायाम्
01.0912,1,bhvādi,kraTa~,kratha,क्रथ,hiMsAyAm,hiṃsāyām,हिंसायाम्
01.0913,1,bhvādi,klaTa~,klatha,क्लथ,hiMsAyAm,hiṃsāyām,हिंसायाम्
01.0914,1,bhvādi,cana~,cana,चन,hiMsAyAm,hiṃsāyām,हिंसायाम्
01.0915,1,bhvādi,vana~,vana,वन,hiMsAyAm,hiṃsāyām,हिंसायाम्
01.0916,1,bhvādi,jvala~,jvala,ज्वल,dIptO,dīptau,दीप्तौ
01.0917,1,bhvādi,hvala~,hvala,ह्वल,calane,calane,चलने
01.0918,1,bhvādi,hmala~,hmala,ह्मल,calane,calane,चलने
01.0919,1,bhvādi,smf\,smṛ,स्मृ,ADyAne,ādhyāne,आध्याने
01.0920,1,bhvādi,dF,dṝ,दॄ,Baye,bhaye,भये
01.0921,1,bhvādi,nF,nṝ,नॄ,naye,naye,नये
01.0922,1,bhvādi,SrA,śrā,श्रा,pAke,pāke,पाके
01.0923,1,bhvādi,jYA,jñā,ज्ञा,mAraRatozaRaniSAmanezu,māraṇatoṣaṇaniśāmaneṣu,मारणतोषणनिशामनेषु
01.0924,1,bhvādi,cala~,cala,चल,kampane,kampane,कम्पने
01.0925,1,bhvādi,CadiH,chadiḥ,छदिः,Urjane,ūrjane,ऊर्जने
01.0926,1,bhvādi,laqa~,laḍa,लड,vilAse jihvonmaTane ca,vilāse jihvonmathane ca,विलासे जिह्वोन्मथने च
01.0927,1,bhvādi,madI~,madī,मदी,harzaglepanayoH,harṣaglepanayoḥ,हर्षग्लेपनयोः
01.0928,1,bhvādi,Dvana~,dhvana,ध्वन,Sabde,śabde,शब्दे
01.0929,1,bhvādi,Samo~,śamo,शमो,darSane,darśane,दर्शने
01.0930,1,bhvādi,yama~,yama,यम,aparivezaRe,apariveṣaṇe,अपरिवेषणे
01.0931,1,bhvādi,sKadi~\r,skhadir,स्खदिर्,vidrAvaRe vidAraRe ca,vidrāvaṇe vidāraṇe ca,विद्रावणे विदारणे च
01.0932,1,bhvādi,svana~,svana,स्वन,avataMsane,avataṃsane,अवतंसने
01.0933,1,bhvādi,-,-,-,,,
01.0934,1,bhvādi,-,-,-,,,
01.0935,1,bhvādi,-,-,-,,,
01.0936,1,bhvādi,-,-,-,,,
01.0937,1,bhvādi,-,-,-,,,
01.0938,1,bhvādi,-,-,-,,,
01.0939,1,bhvādi,-,-,-,,,
01.0940,1,bhvādi,-,-,-,,,
01.0941,1,bhvādi,-,-,-,,,
01.0942,1,bhvādi,tfha~,tṛha,तृह,vfdDO,vṛddhau,वृद्धौ
01.0943,1,bhvādi,tfhi~,tṛhi,तृहि,vfdDO,vṛddhau,वृद्धौ
01.0944,1,bhvādi,-,-,-,,,
01.0945,1,bhvādi,rugi~,rugi,रुगि,varjane,varjane,वर्जने
01.0946,1,bhvādi,Kuqi~,khuḍi,खुडि,gativEkalye,gativaikalye,गतिवैकल्ये
01.0947,1,bhvādi,mleqf~,mleḍṛ,म्लेडृ,unmAde,unmāde,उन्मादे
01.0948,1,bhvādi,mewf~,meṭṛ,मेटृ,unmAde,unmāde,उन्मादे
01.0949,1,bhvādi,biqa~,biḍa,बिड,AkroSe,ākrośe,आक्रोशे
01.0950,1,bhvādi,makza~,makṣa,मक्ष,roze saNGAte ca,roṣe saṅghāte ca,रोषे सङ्घाते च
01.0951,1,bhvādi,vanu~,vanu,वनु,anekArTatve,anekārthatve,अनेकार्थत्वे
01.0952,1,bhvādi,vAhf~\,vāhṛ,वाहृ,prayatne,prayatne,प्रयत्ने
01.0953,1,bhvādi,ra\ma~\,rama,रम,krIqAyAm,krīḍāyām,क्रीडायाम्
01.0954,1,bhvādi,quyAcf~^,ḍuyācṛ,डुयाचृ,yAcYAyAm,yācñāyām,याच्ञायाम्
01.0955,1,bhvādi,PaRa~,phaṇa,फण,gatidIptyoH,gatidīptyoḥ,गतिदीप्त्योः
01.0956,1,bhvādi,rAjf~^,rājṛ,राजृ,dIptO,dīptau,दीप्तौ
01.0957,1,bhvādi,wuBrAjf~\,ṭubhrājṛ,टुभ्राजृ,dIptO,dīptau,दीप्तौ
01.0958,1,bhvādi,wuBrASf~\,ṭubhrāśṛ,टुभ्राशृ,dIptO,dīptau,दीप्तौ
01.0959,1,bhvādi,wuBlASf~\,ṭubhlāśṛ,टुभ्लाशृ,dIptO,dīptau,दीप्तौ
01.0960,1,bhvādi,syamu~,syamu,स्यमु,Sabde,śabde,शब्दे
01.0961,1,bhvādi,svana~,svana,स्वन,Sabde,śabde,शब्दे
01.0962,1,bhvādi,Dvana~,dhvana,ध्वन,Sabde,śabde,शब्दे
01.0963,1,bhvādi,zama~,ṣama,षम,avEkalye,avaikalye,अवैकल्ये
01.0964,1,bhvādi,zwama~,ṣṭama,ष्टम,avEkalye,avaikalye,अवैकल्ये
01.0965,1,bhvādi,jvala~,jvala,ज्वल,dIptO,dīptau,दीप्तौ
01.0966,1,bhvādi,cala~,cala,चल,kampane,kampane,कम्पने
01.0967,1,bhvādi,jala~,jala,जल,GAtane,ghātane,घातने
01.0968,1,bhvādi,wala~,ṭala,टल,vEklavye,vaiklavye,वैक्लव्ये
01.0969,1,bhvādi,wvala~,ṭvala,ट्वल,vEkalye,vaikalye,वैकल्ये
01.0970,1,bhvādi,zWala~,ṣṭhala,ष्ठल,sTAne,sthāne,स्थाने
01.0971,1,bhvādi,hala~,hala,हल,vileKane,vilekhane,विलेखने
01.0972,1,bhvādi,Rala~,ṇala,णल,ganDe banDane ca,gandhe bandhane ca,गन्धे बन्धने च
01.0973,1,bhvādi,pala~,pala,पल,gatO,gatau,गतौ
01.0974,1,bhvādi,bala~,bala,बल,prARane DAnyAvaroDane ca,prāṇane dhānyāvarodhane ca,प्राणने धान्यावरोधने च
01.0975,1,bhvādi,pula~,pula,पुल,mahattve,mahattve,महत्त्वे
01.0976,1,bhvādi,kula~,kula,कुल,saMstyAne banDuzu ca,saṃstyāne bandhuṣu ca,संस्त्याने बन्धुषु च
01.0977,1,bhvādi,Sala~,śala,शल,gatO,gatau,गतौ
01.0978,1,bhvādi,hula~,hula,हुल,gatO hiMsAyAM saMvaraRe ca,gatau hiṃsāyāṃ saṃvaraṇe ca,गतौ हिंसायां संवरणे च
01.0979,1,bhvādi,patx~,patḷ,पतॢ,gatO,gatau,गतौ
01.0980,1,bhvādi,kzala~,kṣala,क्षल,saYcalane,sañcalane,सञ्चलने
01.0981,1,bhvādi,kvaTe~,kvathe,क्वथे,nizpAke,niṣpāke,निष्पाके
01.0982,1,bhvādi,paTe~,pathe,पथे,gatO,gatau,गतौ
01.0983,1,bhvādi,maTe~,mathe,मथे,viloqane,viloḍane,विलोडने
01.0984,1,bhvādi,wuvama~,ṭuvama,टुवम,udgiraRe,udgiraṇe,उद्गिरणे
01.0985,1,bhvādi,Bramu~,bhramu,भ्रमु,calane,calane,चलने
01.0986,1,bhvādi,kzara~,kṣara,क्षर,saYcalane,sañcalane,सञ्चलने
01.0987,1,bhvādi,dvf\,dvṛ,द्वृ,sTagane,sthagane,स्थगने
01.0988,1,bhvādi,zaha~\,ṣaha,षह,marzaRe,marṣaṇe,मर्षणे
01.0989,1,bhvādi,ra\mu~\,ramu,रमु,krIqAyAm,krīḍāyām,क्रीडायाम्
01.0990,1,bhvādi,za\dx~,ṣadḷ,षदॢ,viSaraRagatyavasAdanezu,viśaraṇagatyavasādaneṣu,विशरणगत्यवसादनेषु
01.0991,1,bhvādi,Sa\dx~,śadḷ,शदॢ,SAtane,śātane,शातने
01.0992,1,bhvādi,kru\Sa~,kruśa,क्रुश,AhvAne rodane ca,āhvāne rodane ca,आह्वाने रोदने च
01.0993,1,bhvādi,kuca~,kuca,कुच,samparcanakOwilyapratizwamBavileKanezu,samparcanakauṭilyapratiṣṭambhavilekhaneṣu,सम्पर्चनकौटिल्यप्रतिष्टम्भविलेखनेषु
01.0994,1,bhvādi,buDa~,budha,बुध,avagamane,avagamane,अवगमने
01.0995,1,bhvādi,ru\ha~,ruha,रुह,bIjajanmani prAdurBAve ca,bījajanmani prādurbhāve ca,बीजजन्मनि प्रादुर्भावे च
01.0996,1,bhvādi,kasa~,kasa,कस,gatO,gatau,गतौ
01.0997,1,bhvādi,hikka~^,hikka,हिक्क,avyakte Sabde,avyakte śabde,अव्यक्ते शब्दे
01.0998,1,bhvādi,ancu~^,ancu,अन्चु,gatO yAcane ca,gatau yācane ca,गतौ याचने च
01.0999,1,bhvādi,acu~^,acu,अचु,gatO yAcane ca,gatau yācane ca,गतौ याचने च
01.1000,1,bhvādi,aci~^,aci,अचि,gatO yAcane ca,gatau yācane ca,गतौ याचने च
01.1001,1,bhvādi,wuyAcf~^,ṭuyācṛ,टुयाचृ,yAcYAyAm,yācñāyām,याच्ञायाम्
01.1002,1,bhvādi,rewf~^,reṭṛ,रेटृ,pariBAzaRe,paribhāṣaṇe,परिभाषणे
01.1003,1,bhvādi,cate~^,cate,चते,yAcane,yācane,याचने
01.1004,1,bhvādi,cade~^,cade,चदे,yAcane,yācane,याचने
01.1005,1,bhvādi,proTf~^,prothṛ,प्रोथृ,paryAptO,paryāptau,पर्याप्तौ
01.1006,1,bhvādi,midf~^,midṛ,मिदृ,meDAhiMsanayoH,medhāhiṃsanayoḥ,मेधाहिंसनयोः
01.1007,1,bhvādi,medf~^,medṛ,मेदृ,meDAhiMsanayoH saNgame ca,medhāhiṃsanayoḥ saṅgame ca,मेधाहिंसनयोः सङ्गमे च
01.1008,1,bhvādi,miTf~^,mithṛ,मिथृ,meDAhiMsanayoH,medhāhiṃsanayoḥ,मेधाहिंसनयोः
01.1009,1,bhvādi,meTf~^,methṛ,मेथृ,meDAhiMsanayoH,medhāhiṃsanayoḥ,मेधाहिंसनयोः
01.1010,1,bhvādi,miDf~^,midhṛ,मिधृ,meDAhiMsanayoH,medhāhiṃsanayoḥ,मेधाहिंसनयोः
01.1011,1,bhvādi,meDf~^,medhṛ,मेधृ,meDAhiMsanayoH saNgame ca,medhāhiṃsanayoḥ saṅgame ca,मेधाहिंसनयोः सङ्गमे च
01.1012,1,bhvādi,Ridf~^,ṇidṛ,णिदृ,kutsAsannikarzayoH,kutsāsannikarṣayoḥ,कुत्सासन्निकर्षयोः
01.1013,1,bhvādi,Redf~^,ṇedṛ,णेदृ,kutsAsannikarzayoH,kutsāsannikarṣayoḥ,कुत्सासन्निकर्षयोः
01.1014,1,bhvādi,SfDu~^,śṛdhu,शृधु,undane,undane,उन्दने
01.1015,1,bhvādi,mfDu~^,mṛdhu,मृधु,undane,undane,उन्दने
01.1016,1,bhvādi,buDi~^r,budhir,बुधिर्,boDane,bodhane,बोधने
01.1017,1,bhvādi,u~bundi~^r,ubundir,उबुन्दिर्,niSAmane,niśāmane,निशामने
01.1018,1,bhvādi,veRf~^,veṇṛ,वेणृ,gatijYAnacintAniSAmanavAditragrahaRezu,gatijñānacintāniśāmanavāditragrahaṇeṣu,गतिज्ञानचिन्तानिशामनवादित्रग्रहणेषु
01.1019,1,bhvādi,venf~^,venṛ,वेनृ,gatijYAnacintAniSAmanavAditragrahaRezu,gatijñānacintāniśāmanavāditragrahaṇeṣu,गतिज्ञानचिन्तानिशामनवादित्रग्रहणेषु
01.1020,1,bhvādi,Kanu~^,khanu,खनु,avadAraRe,avadāraṇe,अवदारणे
01.1021,1,bhvādi,cIvf~^,cīvṛ,चीवृ,AdAnasaMvaraRayoH,ādānasaṃvaraṇayoḥ,आदानसंवरणयोः
01.1022,1,bhvādi,cIpf~^,cīpṛ,चीपृ,AdAnasaMvaraRayoH,ādānasaṃvaraṇayoḥ,आदानसंवरणयोः
01.1023,1,bhvādi,cAyf~^,cāyṛ,चायृ,pUjAniSAmanayoH,pūjāniśāmanayoḥ,पूजानिशामनयोः
01.1024,1,bhvādi,vyaya~^,vyaya,व्यय,vittatyAge gatO ca,vittatyāge gatau ca,वित्तत्यागे गतौ च
01.1025,1,bhvādi,dASf~^,dāśṛ,दाशृ,dAne,dāne,दाने
01.1026,1,bhvādi,Bezf~^,bheṣṛ,भेषृ,Baye,bhaye,भये
01.1027,1,bhvādi,Brezf~^,bhreṣṛ,भ्रेषृ,gatO,gatau,गतौ
01.1028,1,bhvādi,Blezf~^,bhleṣṛ,भ्लेषृ,gatO,gatau,गतौ
01.1029,1,bhvādi,asa~^,asa,अस,gatidIptyAdAnezu,gatidīptyādāneṣu,गतिदीप्त्यादानेषु
01.1030,1,bhvādi,aza~^,aṣa,अष,gatidIptyAdAnezu,gatidīptyādāneṣu,गतिदीप्त्यादानेषु
01.1031,1,bhvādi,ya\ma~,yama,यम,uparame,uparame,उपरमे
01.1032,1,bhvādi,spaSa~^,spaśa,स्पश,bADanasparSanayoH,bādhanasparśanayoḥ,बाधनस्पर्शनयोः
01.1033,1,bhvādi,laza~^,laṣa,लष,kAntO,kāntau,कान्तौ
01.1034,1,bhvādi,caza~^,caṣa,चष,BakzaRe,bhakṣaṇe,भक्षणे
01.1035,1,bhvādi,Caza~^,chaṣa,छष,hiMsAyAm,hiṃsāyām,हिंसायाम्
01.1036,1,bhvādi,Jaza~^,jhaṣa,झष,AdAnasaMvaraRayoH,ādānasaṃvaraṇayoḥ,आदानसंवरणयोः
01.1037,1,bhvādi,Brakza~^,bhrakṣa,भ्रक्ष,adane,adane,अदने
01.1038,1,bhvādi,Blakza~^,bhlakṣa,भ्लक्ष,AdAnasaMvaraRayoH,ādānasaṃvaraṇayoḥ,आदानसंवरणयोः
01.1039,1,bhvādi,Bakza~^,bhakṣa,भक्ष,adane,adane,अदने
01.1040,1,bhvādi,plakza~^,plakṣa,प्लक्ष,adane,adane,अदने
